,price_unit,create_datetime,district,room_height,title,url,price,subdistrict,metro_line,cover_url,room_fase_to,community,room_area,community_view_url,renting_type,_id,room_type,location
0,元/月,2018-06-05 23:26:26.481924,宝安,6/18层,西海岸花园蛋壳公寓直租 智能门锁 环境优美 押一付一,https://sz.zu.anjuke.com/fangyuan/1161338915,1730,宝安中心,1/5/11号线,https://pic1.ajkimg.com/display/hj/c17d0a24a931c632a545317658acc38f/240x180m.jpg?t=1,朝东,西海岸花园,18平米,https://shenzhen.anjuke.com/community/view/95017,合租,5b16aba2898e0a1465a2df03,3室1厅,裕安路
1,元/月,2018-06-05 23:26:26.486926,南山,15/19层,信和自由广场 直租立减2200  精装修带家私 押一付一,https://sz.zu.anjuke.com/fangyuan/1160851150,2300,南油,Null,https://pic1.ajkimg.com/display/hj/d94abeab261222ab1dc2e690e04f7c67/240x180m.jpg?t=1,朝南,信和自由广场,18平米,https://shenzhen.anjuke.com/community/view/95337,合租,5b16aba2898e0a1465a2df04,3室1厅,南海大道2088号
2,元/月,2018-06-05 23:26:26.492112,龙华,20/22层,东和花园蛋壳公寓直租 家具齐全 通勤便利 性价比高,https://sz.zu.anjuke.com/fangyuan/1161433783,1000,龙华中心区,4号线,https://pic1.ajkimg.com/display/hj/6e7de14dd701cf339e89c794ffde92e5/240x180m.jpg?t=1,朝东,东和花园,17平米,https://shenzhen.anjuke.com/community/view/120265,合租,5b16aba2898e0a1465a2df05,3室1厅,和平路156号
3,元/月,2018-06-05 23:26:26.496604,宝安,15/17层,云顶嘉园蛋壳公寓直租 免费WiFi 值得信赖 性价比高,https://sz.zu.anjuke.com/fangyuan/1161516419,1250,新安,Null,https://pic1.ajkimg.com/display/hj/936fde6e5847b7d84fb7861feb55d4a9/240x180m.jpg?t=1,朝东,云顶嘉园,16平米,https://shenzhen.anjuke.com/community/view/95291,合租,5b16aba2898e0a1465a2df06,3室1厅,宝民一路
4,元/月,2018-06-05 23:26:26.500951,宝安,16/19层,金诺大厦 直租立减2200  精装修带家私 押一付一,https://sz.zu.anjuke.com/fangyuan/1160538101,1700,沙井,Null,https://pic1.ajkimg.com/display/hj/24544601eb41ddbe04b2642d3fe06732/240x180m.jpg?t=1,朝南,金诺大厦,17平米,https://shenzhen.anjuke.com/community/view/1020938,合租,5b16aba2898e0a1465a2df07,3室1厅,企安路10号
5,元/月,2018-06-05 23:26:26.506330,南山,9/24层,招商桃花园 蛋壳公寓直租 押一付一 家具齐全 立减2200,https://sz.zu.anjuke.com/fangyuan/1159901997,2000,蛇口,Null,https://pic1.ajkimg.com/display/hj/263fc686c1ece77a4ad9d05c7ce57b8c/240x180m.jpg?t=1,朝南,招商桃花园(三期),16平米,https://shenzhen.anjuke.com/community/view/844633,合租,5b16aba2898e0a1465a2df08,4室1厅,工业八路305号
6,元/月,2018-06-05 23:26:26.512751,龙华,5/19层,创业花园 立减2200 带家私 押一付一 房间实拍 素质室友,https://sz.zu.anjuke.com/fangyuan/1158213695,1820,民治,4/5号线,https://pic1.ajkimg.com/display/hj/741fc07d1ed49955f62f0288f657defc/240x180m.jpg?t=1,朝南,创业花园,15平米,https://shenzhen.anjuke.com/community/view/419421,合租,5b16aba2898e0a1465a2df09,3室1厅,创业一路
7,元/月,2018-06-05 23:26:26.518997,福田,17/22层,景蜜村  南北通透 押一付一 房源 环境优美 景田,https://sz.zu.anjuke.com/fangyuan/1161775508,2370,景田,2/9号线,https://pic1.ajkimg.com/display/hj/c537799a9ef894293403c192399374fa/240x180m.jpg?t=1,朝东,景蜜村,27平米,https://shenzhen.anjuke.com/community/view/96282,整租,5b16aba2898e0a1465a2df0a,1室1厅,景田北三街
8,元/月,2018-06-05 23:26:26.523772,罗湖,12/34层,和平广场 新出房源 三房二厅二卫  实堪图片,https://sz.zu.anjuke.com/fangyuan/1161433517,7500,东门,1/2/3/9号线,https://pic1.ajkimg.com/display/hj/63f2da27437eea35dcf9868f2019ce88/240x180m.jpg?t=1,东北,和平广场,84平米,https://shenzhen.anjuke.com/community/view/96831,整租,5b16aba2898e0a1465a2df0b,3室2厅,和平路3009号
9,元/月,2018-06-05 23:26:26.528075,龙岗,11/23层,联美新天地华府蛋壳公寓直租 双周保洁 通勤便利 押一付一,https://sz.zu.anjuke.com/fangyuan/1160224880,1640,布吉,3/5号线,https://pic1.ajkimg.com/display/hj/cfcc4a3bfbbfe8fb7813a294c9ae4006/240x180m.jpg?t=1,朝东,联美新天地华府,17平米,https://shenzhen.anjuke.com/community/view/785296,合租,5b16aba2898e0a1465a2df0c,3室1厅,龙岗大道
