,price_unit,create_datetime,district,room_height,title,url,price,subdistrict,metro_line,cover_url,room_fase_to,community,room_area,community_view_url,renting_type,_id,room_type,location
0,元/月,2018-06-05 23:26:45.625119,龙岗,15/22层,茵悦之生花园蛋壳公寓直租 双周保洁 超大空间 月付无压力,https://sz.zu.anjuke.com/fangyuan/1163515618,1850,丹竹头,5号线,https://pic1.ajkimg.com/display/hj/b4c2ffc1c9a89b276ddc95940a7fd77e/240x180m.jpg?t=1,朝东,茵悦之生花园,23平米,https://shenzhen.anjuke.com/community/view/176429,合租,5b16abb5898e0a1465a2e0f7,3室1厅,松源路1号
1,元/月,2018-06-05 23:26:45.630269,宝安,16/18层,免费WiFi 紧邻地铁站 可月付 宝安机场,https://sz.zu.anjuke.com/fangyuan/1163538811,1420,宝安机场,1号线,https://pic1.ajkimg.com/display/hj/26ccc57c2eb49a82dfb28365cadd7e07/240x180m.jpg?t=1,朝东,万科金色领域,18平米,https://shenzhen.anjuke.com/community/view/381154,合租,5b16abb5898e0a1465a2e0f8,3室1厅,宝安大道
2,元/月,2018-06-05 23:26:45.635046,龙华,11/25层,无中介 民治豪装 押一付一 交通便利 双周保洁,https://sz.zu.anjuke.com/fangyuan/1161163197,1350,民治,4号线,https://pic1.ajkimg.com/display/hj/41a8fbf4ad52e29bdc7c771a156d4f30/240x180m.jpg?t=1,朝东,御龙华庭,16平米,https://shenzhen.anjuke.com/community/view/331652,合租,5b16abb5898e0a1465a2e0f9,3室1厅,简上路
3,元/月,2018-06-05 23:26:45.639432,福田,9/15层,鸿新花园 非中介押一付一 精装修拎包入住 近地铁交通方便,https://sz.zu.anjuke.com/fangyuan/1159541460,1975,农科中心,2/7号线,https://pic1.ajkimg.com/display/hj/e20e7ba2dfd74d1a9ab5518781f821c2/240x180m.jpg?t=1,朝南,鸿新花园,18平米,https://shenzhen.anjuke.com/community/view/96127,合租,5b16abb5898e0a1465a2e0fa,3室1厅,侨香路3038号
4,元/月,2018-06-05 23:26:45.643733,南山,7/19层,荔园大厦  家具家电全 交通便利 可月付 南油,https://sz.zu.anjuke.com/fangyuan/1162271591,1720,南山中心,1/11号线,https://pic1.ajkimg.com/display/hj/48baa3ca9c228f4eecb6efe2c8e5e0ea/240x180m.jpg?t=1,朝东,荔园大厦,17平米,https://shenzhen.anjuke.com/community/view/95390,合租,5b16abb5898e0a1465a2e0fb,3室1厅,桂庙路24号
5,元/月,2018-06-05 23:26:45.648105,南山,13/20层,新华大厦蛋壳公寓直租 智能门锁 值得信赖 月付无压力,https://sz.zu.anjuke.com/fangyuan/1163510862,1960,西丽,5/7号线,https://pic1.ajkimg.com/display/hj/da425cb9fd30c711d0fd5392fb14fc1d/240x180m.jpg?t=1,朝东,新华大厦(二期),20平米,https://shenzhen.anjuke.com/community/view/363491,合租,5b16abb5898e0a1465a2e0fc,3室1厅,新高路18号
6,元/月,2018-06-05 23:26:45.654935,龙岗,16/18层,怡康家园蛋壳公寓直租  超大空间 性价比高,https://sz.zu.anjuke.com/fangyuan/1161357090,1000,丹竹头,3号线,https://pic1.ajkimg.com/display/hj/5d717334e9a41c6eb91a6b67a336af3d/240x180m.jpg?t=1,朝东,怡康家园,16平米,https://shenzhen.anjuke.com/community/view/96533,合租,5b16abb5898e0a1465a2e0fd,3室1厅,龙岗大道
7,元/月,2018-06-05 23:26:45.659382,罗湖,15/17层,英达花园蛋壳公寓直租 智能门锁 干净整洁 月付无压力,https://sz.zu.anjuke.com/fangyuan/1161347829,1050,布心,3号线,https://pic1.ajkimg.com/display/hj/9ad0ab63a3f46b944e8fc165dabe91e7/240x180m.jpg?t=1,朝东,英达花园,18平米,https://shenzhen.anjuke.com/community/view/125216,合租,5b16abb5898e0a1465a2e0fe,3室1厅,太白西路4017号
8,元/月,2018-06-05 23:26:45.663573,宝安,8/24层,无中介 花样年花郡 押一付一 家具齐全 拎包入住,https://sz.zu.anjuke.com/fangyuan/1161516335,1933,宝安中心,1/5/11号线,https://pic1.ajkimg.com/display/hj/7bbd94f8ba6284cade047e5e7ae1b22c/240x180m.jpg?t=1,朝东,花样年花郡,15平米,https://shenzhen.anjuke.com/community/view/300972,合租,5b16abb5898e0a1465a2e0ff,3室1厅,明玉路
9,元/月,2018-06-05 23:26:45.670096,宝安,20/22层,丽晶国际蛋壳公寓直租 双周保洁 干净整洁 性价比高,https://sz.zu.anjuke.com/fangyuan/1159894607,1420,宝安中心,1/5/11号线,https://pic1.ajkimg.com/display/hj/d2d26822bf687a63a0052eefc80f488f/240x180m.jpg?t=1,朝东,丽晶国际,15平米,https://shenzhen.anjuke.com/community/view/95007,合租,5b16abb5898e0a1465a2e100,3室1厅,创业一路1006号
