,price_unit,create_datetime,district,room_height,title,url,price,subdistrict,metro_line,cover_url,room_fase_to,community,room_area,community_view_url,renting_type,_id,room_type,location
0,元/月,2018-06-05 23:28:56.453935,龙岗,7/21层,天安花园安家优选 蛋壳公寓 豪华装修 家具齐全,https://sz.zu.anjuke.com/fangyuan/1155663495,1836,坂田,Null,https://pic1.ajkimg.com/display/hj/5878d68ec879760a7260fc030eb7f0a2/240x180m.jpg?t=1,朝东,天安花园,23平米,https://shenzhen.anjuke.com/community/view/844116,合租,5b16ac38898e0a1465a2eea3,3室1厅,吉华路
1,元/月,2018-06-05 23:28:56.461756,龙华,16/18层,翠湖名苑蛋壳公寓直租 智能门锁 通勤便利 性价比高,https://sz.zu.anjuke.com/fangyuan/1163548385,1310,清湖,Null,https://pic1.ajkimg.com/display/hj/e65775473f7c88f29d47479a0ec13b26/240x180m.jpg?t=1,朝东,翠湖名苑,17平米,https://shenzhen.anjuke.com/community/view/442450,合租,5b16ac38898e0a1465a2eea4,3室1厅,大和路
2,元/月,2018-06-05 23:28:56.467750,龙岗,17/19层,四联路353号小区蛋壳公寓直租 双周保洁 随时看房 押一付一,https://sz.zu.anjuke.com/fangyuan/1161359328,1000,横岗,3号线,https://pic1.ajkimg.com/display/hj/e12b3a05789923a718acb1e299645e61/240x180m.jpg?t=1,朝东,四联路353号小区,15平米,https://shenzhen.anjuke.com/community/view/1018145,合租,5b16ac38898e0a1465a2eea5,3室1厅,四联路353号
3,元/月,2018-06-05 23:28:56.475875,罗湖,21/23层,<幸福华府>精装大三房 家私齐全 近和平广场  请电话,https://sz.zu.anjuke.com/fangyuan/1161858619,8800,蔡屋围,1/2/3/9号线,https://pic1.ajkimg.com/display/hj/f76ad615c9d604a8ab1f81a8364ec591/240x180m.jpg?t=1,东南,幸福华府,125平米,https://shenzhen.anjuke.com/community/view/548555,整租,5b16ac38898e0a1465a2eea6,3室2厅,宝安南路
4,元/月,2018-06-05 23:28:56.484850,龙岗,16/18层,海航国兴城 住的舒心 家电安全 拎包入住 没有,https://sz.zu.anjuke.com/fangyuan/1159895214,1060,龙岗中心城,3号线,https://pic1.ajkimg.com/display/hj/4fe19b90906ede0761e83aebf056421f/240x180m.jpg?t=1,朝东,海航国兴城,16平米,https://shenzhen.anjuke.com/community/view/596887,合租,5b16ac38898e0a1465a2eea7,3室1厅,碧新路
5,元/月,2018-06-05 23:28:56.491385,南山,6/18层,"交通便利，家私电齐全，即可拎包入住。真图真,价格，",https://sz.zu.anjuke.com/fangyuan/1160516239,3500,南头,1号线,https://pic1.ajkimg.com/display/hj/0bf48d5bf15eeee6549125ef3e436598/240x180m.jpg?t=1,东南,前海金岸,32平米,https://shenzhen.anjuke.com/community/view/95479,整租,5b16ac38898e0a1465a2eea8,1室0厅,桃园路122-5号
6,元/月,2018-06-05 23:28:56.498556,南山,10/15层,豪方悠然居 直租立减2200  精装修带家私 押一付一,https://sz.zu.anjuke.com/fangyuan/1160534102,1800,蛇口,Null,https://pic1.ajkimg.com/display/hj/8e2fd55e7ba6ef509768f61a5b2eb735/240x180m.jpg?t=1,朝南,豪方悠然居,14平米,https://shenzhen.anjuke.com/community/view/95531,合租,5b16ac38898e0a1465a2eea9,3室1厅,工业八路
7,元/月,2018-06-05 23:28:56.504627,龙华,10/22层,汇龙苑蛋壳公寓直租 免费WiFi 干净整洁 房价透明,https://sz.zu.anjuke.com/fangyuan/1161520664,1740,梅林关口,4/5号线,https://pic1.ajkimg.com/display/hj/a0e1120b363c2a40527e094862054472/240x180m.jpg?t=1,朝东,汇龙苑,20平米,https://shenzhen.anjuke.com/community/view/95207,合租,5b16ac38898e0a1465a2eeaa,3室1厅,梅龙南路
8,元/月,2018-06-05 23:28:56.509866,南山,9/24层,永乐新村  返现1000 蛋壳公寓直租 押一付一 拎包入住,https://sz.zu.anjuke.com/fangyuan/1162276698,1900,后海,2号线,https://pic1.ajkimg.com/display/hj/5752edb650a080820bf443ac31ee5883/240x180m.jpg?t=1,朝南,永乐新村,15平米,https://shenzhen.anjuke.com/community/view/95512,合租,5b16ac38898e0a1465a2eeab,3室1厅,后海大道6号
9,元/月,2018-06-05 23:28:56.516366,福田,5/17层,裕林花园 室友无不良嗜好 免费WiFi 交通便利  梅林,https://sz.zu.anjuke.com/fangyuan/1161166655,1660,梅林,2/9号线,https://pic1.ajkimg.com/display/hj/4b4411ebeb2752d6a02498c2777558e0/240x180m.jpg?t=1,朝东,裕林花园,18平米,https://shenzhen.anjuke.com/community/view/174246,合租,5b16ac38898e0a1465a2eeac,3室1厅,梅华路337号
