,price_unit,create_datetime,district,room_height,title,url,price,subdistrict,metro_line,cover_url,room_fase_to,community,room_area,community_view_url,renting_type,_id,room_type,location
73,元/月,2018-06-05 23:28:02.294237,盐田,2/11层,大梅沙 水云间 一线海景 精装两房 出租3500 十天必租,https://sz.zu.anjuke.com/fangyuan/1163419256,3500,梅沙,Null,https://pic1.ajkimg.com/display/hj/31f5b48e10f65e6619d01cd1d40c2177/240x180m.jpg?t=1,朝南,水云间,56平米,https://shenzhen.anjuke.com/community/view/96808,整租,5b16ac02898e0a1465a2e910,2室1厅,盐葵路52号
74,元/月,2018-06-05 23:28:02.299157,龙岗,11/18层,荷坳新村  南北通透 可月付 房价透明 拎包即住 龙岗中心城,https://sz.zu.anjuke.com/fangyuan/1162124497,1820,龙岗中心城,3号线,https://pic1.ajkimg.com/display/hj/5900b8a8e61631d657cb711e0ab6a834/240x180m.jpg?t=1,朝东,荷坳新村,22平米,https://shenzhen.anjuke.com/community/view/842877,合租,5b16ac02898e0a1465a2e911,3室1厅,荷坳路59号
75,元/月,2018-06-05 23:28:02.307645,龙岗,16/18层,中信龙盛广场蛋壳公寓直租  干净整洁 押一付一,https://sz.zu.anjuke.com/fangyuan/1161437068,1370,龙岗中心城,Null,https://pic1.ajkimg.com/display/hj/1084b1403839749d8d2e30a55626d562/240x180m.jpg?t=1,朝东,中信龙盛广场,18平米,https://shenzhen.anjuke.com/community/view/778099,合租,5b16ac02898e0a1465a2e912,3室1厅,南通道
76,元/月,2018-06-05 23:28:02.313642,南山,20/22层,南光花园蛋壳公寓直租 家具齐全 超大空间 性价比高,https://sz.zu.anjuke.com/fangyuan/1161435529,1480,南油,11号线,https://pic1.ajkimg.com/display/hj/41a39caf72272ff85cd92ed1152358cf/240x180m.jpg?t=1,朝东,南光花园,17平米,https://shenzhen.anjuke.com/community/view/95450,合租,5b16ac02898e0a1465a2e913,3室1厅,海德二道
77,元/月,2018-06-05 23:28:02.322849,龙华,20/22层,绿景公馆1866蛋壳公寓直租 双周保洁 环境优美 性价比高,https://sz.zu.anjuke.com/fangyuan/1157518747,1490,民治,4号线,https://pic1.ajkimg.com/display/hj/7c087a50be45eb34bfe57f3e3e8dcc76/240x180m.jpg?t=1,朝东,绿景公馆1866(南区),17平米,https://shenzhen.anjuke.com/community/view/490857,合租,5b16ac02898e0a1465a2e914,3室1厅,民塘路
78,元/月,2018-06-05 23:28:02.327626,龙岗,9/21层,和堪村蛋壳公寓直租 双周保洁 随时看房 押一付一,https://sz.zu.anjuke.com/fangyuan/1159540820,1740,坂田,5号线,https://pic1.ajkimg.com/display/hj/0e9e161ec20a11477b471355b11f3faa/240x180m.jpg?t=1,朝东,和堪村,17平米,https://shenzhen.anjuke.com/community/view/1021046,合租,5b16ac02898e0a1465a2e915,3室1厅,永香路
79,元/月,2018-06-05 23:28:02.334539,南山,10/17层,绿海名都  返现1000 蛋壳公寓直租 押一付一 拎包入住,https://sz.zu.anjuke.com/fangyuan/1161169585,2300,前海,1号线,https://pic1.ajkimg.com/display/hj/65df41d44f7a50558678a2737bc0d7b2/240x180m.jpg?t=1,朝南,绿海名都,19平米,https://shenzhen.anjuke.com/community/view/95361,合租,5b16ac02898e0a1465a2e916,3室1厅,学府路262号
80,元/月,2018-06-05 23:28:02.342638,龙华,15/17层,清湖铭泉蛋壳公寓直租 智能门锁 超大空间 房价透明,https://sz.zu.anjuke.com/fangyuan/1163546572,1390,清湖,4号线,https://pic1.ajkimg.com/display/hj/86295ef7d7d1769a9218e5cb5f5e1304/240x180m.jpg?t=1,朝东,清湖铭泉,17平米,https://shenzhen.anjuke.com/community/view/738315,合租,5b16ac02898e0a1465a2e917,3室1厅,梅龙大道2229号
81,元/月,2018-06-05 23:28:02.347441,南山,15/17层,新围村  南北通透 可月付 房价透明 拎包即住 西丽,https://sz.zu.anjuke.com/fangyuan/1162100578,1360,西丽,5/7号线,https://pic1.ajkimg.com/display/hj/6799a6f4dfbb24f6bb890448b1568437/240x180m.jpg?t=1,朝东,新围村,17平米,https://shenzhen.anjuke.com/community/view/95632,合租,5b16ac02898e0a1465a2e918,3室1厅,留仙大道
82,元/月,2018-06-05 23:28:02.359028,宝安,5/17层,恒基花园 室友无不良嗜好 家具家电全 紧邻地铁站 不是中介,https://sz.zu.anjuke.com/fangyuan/1158859038,1520,福永,Null,https://pic1.ajkimg.com/display/hj/7c255db264fcbaa5620030b06e332019/240x180m.jpg?t=1,朝东,恒基花园,17平米,https://shenzhen.anjuke.com/community/view/547897,合租,5b16ac02898e0a1465a2e919,3室1厅,南环路
83,元/月,2018-06-05 23:28:02.374539,福田,9/21层,意馨居 室友无不良嗜好 家具家电全 交通便利 八卦岭,https://sz.zu.anjuke.com/fangyuan/1160536890,1660,八卦岭,7/9号线,https://pic1.ajkimg.com/display/hj/775b419900ca0b1001667bc0dc9456b8/240x180m.jpg?t=1,朝东,意馨居,19平米,https://shenzhen.anjuke.com/community/view/95946,合租,5b16ac02898e0a1465a2e91a,3室1厅,八卦四路32号
84,元/月,2018-06-05 23:28:02.384686,福田,11/23层,建业大厦 免费WiFi 紧邻地铁站 押一付一 农科中心,https://sz.zu.anjuke.com/fangyuan/1160225706,1530,农科中心,1/7/9/11号线,https://pic1.ajkimg.com/display/hj/85ce18eef33b035a975ed59a455a9e76/240x180m.jpg?t=1,朝东,采曦庭,17平米,https://shenzhen.anjuke.com/community/view/842383,合租,5b16ac02898e0a1465a2e91b,3室1厅,农林路7号
85,元/月,2018-06-05 23:28:02.390472,南山,8/16层,世纪广场 刚出靓盘！高性价比40平精装修,https://sz.zu.anjuke.com/fangyuan/1159668857,3000,南油,Null,https://pic1.ajkimg.com/display/hj/3f318a5860e6d5a053d5b88ab25d1641/240x180m.jpg?t=1,南北,世纪广场,40平米,https://shenzhen.anjuke.com/community/view/914163,整租,5b16ac02898e0a1465a2e91c,1室1厅,东滨路4036号
86,元/月,2018-06-05 23:28:02.395452,宝安,5/17层,畔山美地嘉园蛋壳公寓直租 智能门锁 交通便利 月付无压力,https://sz.zu.anjuke.com/fangyuan/1163547846,1640,桃源居,Null,https://pic1.ajkimg.com/display/hj/b337c6fa5c6a13f9e3efe0e3e8a379a5/240x180m.jpg?t=1,朝东,畔山美地嘉园,18平米,https://shenzhen.anjuke.com/community/view/843711,合租,5b16ac02898e0a1465a2e91d,3室1厅,前进二路
87,元/月,2018-06-05 23:28:02.400704,龙岗,18/32层,近地.铁.高楼层.朝花园.首.次出.租.2房.,https://sz.zu.anjuke.com/fangyuan/1160472311,2800,平湖,Null,https://pic1.ajkimg.com/display/hj/73de2edf85ee7ad5756e7530afd026a7/240x180m.jpg?t=1,朝南,熙璟城,73平米,https://shenzhen.anjuke.com/community/view/606469,整租,5b16ac02898e0a1465a2e91e,2室2厅,富安大道
88,元/月,2018-06-05 23:28:02.407547,深圳周边,22/48层,幸福里朝南两房 家私色调高雅保养好万象城君悦酒店旁,https://sz.zu.anjuke.com/fangyuan/1160816864,22000,惠州,Null,https://pic1.ajkimg.com/display/hj/fa2b1274f82d205135aa55563453a464/240x180m.jpg?t=1,朝南,幸福里,95平米,https://shenzhen.anjuke.com/community/view/364129,整租,5b16ac02898e0a1465a2e91f,2室2厅,尧岭三路
89,元/月,2018-06-05 23:28:02.412588,龙华,25/31层,梅花山庄安家优选，落地看小区花园，精装修，直接住,https://sz.zu.anjuke.com/fangyuan/1160224704,1982,民治,5号线,https://pic1.ajkimg.com/display/hj/50224a10882c5ab72cb0841579dbcb53/240x180m.jpg?t=1,朝东,梅花山庄,17平米,https://shenzhen.anjuke.com/community/view/122513,合租,5b16ac02898e0a1465a2e920,3室1厅,民治大道
90,元/月,2018-06-05 23:28:02.419499,宝安,14/33层,广兴源圣拿威精装3房 家私全齐 看房方便,https://sz.zu.anjuke.com/fangyuan/1161224314,5300,西乡,1号线,https://pic1.ajkimg.com/display/hj/906784b87f75a5fb647b1c36f31d95c5/240x180m.jpg?t=1,东南,广兴源圣拿威(湾美花园),60平米,https://shenzhen.anjuke.com/community/view/842764,整租,5b16ac02898e0a1465a2e921,2室1厅,海城路
91,元/月,2018-06-05 23:28:02.425843,深圳周边,4/22层,左庭右院  精装卧室 可月付 *房源 高层电梯 丹竹头,https://sz.zu.anjuke.com/fangyuan/1159832551,1570,东莞,Null,https://pic1.ajkimg.com/display/hj/8528243d13608596623c9883c5fce518/240x180m.jpg?t=1,朝东,黄旗山1号,12平米,https://shenzhen.anjuke.com/community/view/901553,合租,5b16ac02898e0a1465a2e922,4室1厅,石井支路
92,元/月,2018-06-05 23:28:02.430765,宝安,10/22层,菁英趣庭蛋壳公寓直租，月付无压力，，精装修，,https://sz.zu.anjuke.com/fangyuan/1158533923,1660,宝安中心,1/5/11号线,https://pic1.ajkimg.com/display/hj/4260205796474ceb95bf8f2e708177cf/240x180m.jpg?t=1,朝东,菁英趣庭,20平米,https://shenzhen.anjuke.com/community/view/97683,合租,5b16ac02898e0a1465a2e923,3室1厅,裕安一路3076号
93,元/月,2018-06-05 23:28:02.436694,宝安,19/21层,桃源居4区  家具齐全 紧邻地铁站 押一付一 桃源居,https://sz.zu.anjuke.com/fangyuan/1159901957,1280,桃源居,Null,https://pic1.ajkimg.com/display/hj/96ddddead6f2faad0902ad12ee22df79/240x180m.jpg?t=1,朝东,桃源居4区,16平米,https://shenzhen.anjuke.com/community/view/871270,合租,5b16ac02898e0a1465a2e924,3室1厅,前进二路
94,元/月,2018-06-05 23:28:02.441897,南山,10/11层,喜讯 地铁口物业 宝珠花园 精装4房2厅 家电齐 拎包即住,https://sz.zu.anjuke.com/fangyuan/1162594576,7200,桃源村,5/7号线,https://pic1.ajkimg.com/display/hj/9906ace837f431d8fdcf07149f6b565c/240x180m.jpg?t=1,东南,宝珠花园,118平米,https://shenzhen.anjuke.com/community/view/121599,整租,5b16ac02898e0a1465a2e925,4室2厅,珠光路249号
95,元/月,2018-06-05 23:28:02.449667,南山,9/19层,博客公寓 中欧白领合租欢迎凑热闹 包物业网费 近哟,https://sz.zu.anjuke.com/fangyuan/1161162685,1820,科技园,1号线,https://pic1.ajkimg.com/display/hj/3c72c3fedb4f558f1d64b6c257e74aa6/240x180m.jpg?t=1,东南,博客公寓,18平米,https://shenzhen.anjuke.com/community/view/288065,合租,5b16ac02898e0a1465a2e926,3室1厅,科伟路2号
96,元/月,2018-06-05 23:28:04.173171,深圳周边,16/23层,半岛城邦 免费WiFi 紧邻地铁站 没有 蛇口,https://sz.zu.anjuke.com/fangyuan/1160844941,1850,东莞,Null,https://pic1.ajkimg.com/display/hj/16b005b9863da0cb1907538bd5490122/240x180m.jpg?t=1,朝东,半岛城邦,23平米,https://shenzhen.anjuke.com/community/view/925933,合租,5b16ac04898e0a1465a2e927,3室1厅,金湾路
97,元/月,2018-06-05 23:28:04.178328,福田,20/22层,万科城  南北通透 可月付 房价透明 拎包即住 坂田,https://sz.zu.anjuke.com/fangyuan/1162103444,1460,景田,2/9号线,https://pic1.ajkimg.com/display/hj/a0b798f0d780797135154e901430898a/240x180m.jpg?t=1,朝东,万科城市花园,18平米,https://shenzhen.anjuke.com/community/view/121823,合租,5b16ac04898e0a1465a2e928,3室1厅,香梅路2038号
98,元/月,2018-06-05 23:28:04.184782,龙岗,20/22层,水岸新都  南北通透 可月付 房价透明 高层电梯 龙岗中心城,https://sz.zu.anjuke.com/fangyuan/1162136346,1400,坪地,Null,https://pic1.ajkimg.com/display/hj/db2070147239ba6ba6ad447e9c23b162/240x180m.jpg?t=1,朝东,水岸新都(一期),16平米,https://shenzhen.anjuke.com/community/view/96623,合租,5b16ac04898e0a1465a2e929,3室1厅,坪西路
99,元/月,2018-06-05 23:28:04.189520,龙岗,15/17层,中海康城花园蛋壳公寓直租 双周保洁 通勤便利 押一付一,https://sz.zu.anjuke.com/fangyuan/1161424886,1270,大运,Null,https://pic1.ajkimg.com/display/hj/037e3462f04d932f2e4fabd71ad409e4/240x180m.jpg?t=1,朝东,中海康城花园,15平米,https://shenzhen.anjuke.com/community/view/97280,合租,5b16ac04898e0a1465a2e92a,3室1厅,如意路
100,元/月,2018-06-05 23:28:04.195019,福田,16/19层,全新家私，门口公交站，周边商业街，精装一房！(个人),https://sz.zu.anjuke.com/fangyuan/1159190807,1700,新洲,7号线,https://pic1.ajkimg.com/display/hj/c713c808d13a19f839637cba930fce30/240x180m.jpg?t=1,朝南,金地名轩,14平米,https://shenzhen.anjuke.com/community/view/128225,合租,5b16ac04898e0a1465a2e92b,4室2厅,福强路4233号
101,元/月,2018-06-05 23:28:04.200688,福田,6/6层,安侨苑，酒店式豪装大单间，双地铁口，生活配套齐全，免费停车,https://sz.zu.anjuke.com/fangyuan/1160325166,4980,农科中心,2/7号线,https://pic1.ajkimg.com/display/hj/36bb6a099719eb146e745b12f1909d3d/240x180m.jpg?t=1,朝南,安侨苑,65平米,https://shenzhen.anjuke.com/community/view/394268,整租,5b16ac04898e0a1465a2e92c,1室0厅,安托山七路
102,元/月,2018-06-05 23:28:04.206607,福田,20/32层,都市阳光名车公庙地铁口 精装三房 办.公 商.住两用,https://sz.zu.anjuke.com/fangyuan/1161918697,10800,车公庙,1/7/9/11号线,https://pic1.ajkimg.com/display/hj/7a859166ab75be27655b95ddd27a5211/240x180m.jpg?t=1,朝南,都市阳光名苑,102平米,https://shenzhen.anjuke.com/community/view/97650,整租,5b16ac04898e0a1465a2e92d,3室1厅,深南大道6017号
103,元/月,2018-06-05 23:28:04.211940,罗湖,11/23层,洪湖东岸蛋壳公寓直租  超大空间 性价比高,https://sz.zu.anjuke.com/fangyuan/1163547804,1530,翠竹,3/7号线,https://pic1.ajkimg.com/display/hj/1a575188e1096be7f472f774ca6fa0ff/240x180m.jpg?t=1,朝东,洪湖东岸,18平米,https://shenzhen.anjuke.com/community/view/96877,合租,5b16ac04898e0a1465a2e92e,3室1厅,文锦北路2088号
104,元/月,2018-06-05 23:28:04.217008,宝安,11/23层,中粮凤凰里 良心房东 免费WiFi 交通便利  福永,https://sz.zu.anjuke.com/fangyuan/1155502569,1630,福永,11号线,https://pic1.ajkimg.com/display/hj/d12d58634272b75ebcdbc09824b99bdc/240x180m.jpg?t=1,朝东,中粮凤凰里,17平米,https://shenzhen.anjuke.com/community/view/782676,合租,5b16ac04898e0a1465a2e92f,3室1厅,塘新路
105,元/月,2018-06-05 23:28:04.222760,龙岗,8/27层,无中介 坂田豪装 押一付一 交通便利 双周保洁,https://sz.zu.anjuke.com/fangyuan/1160850007,1944,坂田,5号线,https://pic1.ajkimg.com/display/hj/9aa2073dfa86508cbde64d527513cc78/240x180m.jpg?t=1,朝东,泓瀚苑,21平米,https://shenzhen.anjuke.com/community/view/797020,合租,5b16ac04898e0a1465a2e930,3室1厅,长发路
106,元/月,2018-06-05 23:28:04.228110,南山,14/19层,山语海 住的舒心 免费WiFi 拎包入住押一付一 蛇口,https://sz.zu.anjuke.com/fangyuan/1162273228,2340,蛇口,2号线,https://pic1.ajkimg.com/display/hj/d4cef6ab8fbe7ad81e128381349db169/240x180m.jpg?t=1,朝西,山语海,28平米,https://shenzhen.anjuke.com/community/view/1021258,整租,5b16ac04898e0a1465a2e931,1室1厅,少帝路
107,元/月,2018-06-05 23:28:04.232981,龙岗,7/26层,佳兆业可园四期 直租立减2200  精装修带家私 押一付一,https://sz.zu.anjuke.com/fangyuan/1159540062,2000,布吉,3/5号线,https://pic1.ajkimg.com/display/hj/2b66d0aa04648ce85e2a72f58ec93ead/240x180m.jpg?t=1,朝南,佳兆业可园(南区),16平米,https://shenzhen.anjuke.com/community/view/843103,合租,5b16ac04898e0a1465a2e932,3室1厅,湖西路
108,元/月,2018-06-05 23:28:04.237908,罗湖,12/19层,东湖丽苑蛋壳公寓直租，无中介，家具齐全，精装修，,https://sz.zu.anjuke.com/fangyuan/1160226905,1990,田贝,3/5号线,https://pic1.ajkimg.com/display/hj/b294e623be3c77f099ad530f5ce1adac/240x180m.jpg?t=1,朝东,东湖丽苑,21平米,https://shenzhen.anjuke.com/community/view/148138,合租,5b16ac04898e0a1465a2e933,3室1厅,爱国路3001号
