,price_unit,create_datetime,district,room_height,title,url,price,subdistrict,metro_line,cover_url,room_fase_to,community,room_area,community_view_url,renting_type,_id,room_type,location
0,元/月,2018-06-05 23:28:38.421684,龙华,17/24层,民乐翠园 良心房东 免费WiFi 交通便利  梅林关口,https://sz.zu.anjuke.com/fangyuan/1160534145,1860,梅林关口,4号线,https://pic1.ajkimg.com/display/hj/deb952c0d78627930b4119296f550fed/240x180m.jpg?t=1,朝东,民乐翠园小区,20平米,https://shenzhen.anjuke.com/community/view/406782,合租,5b16ac26898e0a1465a2ecaf,3室1厅,梅坂大道
1,元/月,2018-06-05 23:28:38.427034,龙岗,3/6层,免费WIFI采光超好独立厨卫家私家电齐带阳台免中介,https://sz.zu.anjuke.com/fangyuan/1160982822,800,横岗,3号线,https://pic1.ajkimg.com/display/hj/026493839ea6a981fd9d67024f24f36c/240x180m.jpg?t=1,南北,六约商住楼,26平米,https://shenzhen.anjuke.com/community/view/843441,整租,5b16ac26898e0a1465a2ecb0,1室0厅,六和路39-1号
2,元/月,2018-06-05 23:28:38.435456,龙岗,10/33层,横岗地铁口 信义御城精装2房2厅 家私电器齐全 4100元,https://sz.zu.anjuke.com/fangyuan/1162875864,4100,横岗,3号线,https://pic1.ajkimg.com/display/hj/d52cf4c4eeabbc53ddd2cc24bf4b2f5e/240x180m.jpg?t=1,朝东,信义御城(一期),67平米,https://shenzhen.anjuke.com/community/view/524011,整租,5b16ac26898e0a1465a2ecb1,2室2厅,龙岗大道5194号
3,元/月,2018-06-05 23:28:38.443268,宝安,14/28层,雍华源 无中介 家具齐全 押一付一 豪装 房东直租,https://sz.zu.anjuke.com/fangyuan/1159191650,1456,桃源居,Null,https://pic1.ajkimg.com/display/hj/df10af2e7cfd3a17244613e9e4bb83d8/240x180m.jpg?t=1,朝东,雍华源,16平米,https://shenzhen.anjuke.com/community/view/789461,合租,5b16ac26898e0a1465a2ecb2,3室1厅,宝田二路6号
4,元/月,2018-06-05 23:28:38.451774,宝安,7/19层,等爱干净的你和精致的西欧小窝 蛋壳直租 近地铁包物业,https://sz.zu.anjuke.com/fangyuan/1161874080,2300,宝安中心,1/5/11号线,https://pic1.ajkimg.com/display/hj/109a52718681872c13c96965a1ca7d96/240x180m.jpg?t=1,东南,西城上筑,18平米,https://shenzhen.anjuke.com/community/view/95013,合租,5b16ac26898e0a1465a2ecb3,3室1厅,创业一路1014号
5,元/月,2018-06-05 23:28:38.457508,龙岗,11/23层,慢城蛋壳公寓直租，无中介，免费WiFi，精装修，,https://sz.zu.anjuke.com/fangyuan/1158536925,1610,丹竹头,3号线,https://pic1.ajkimg.com/display/hj/65a9d30ea8309912a75066e29564dd71/240x180m.jpg?t=1,朝东,慢城(一至三期),18平米,https://shenzhen.anjuke.com/community/view/96726,合租,5b16ac26898e0a1465a2ecb4,3室1厅,科技园路8号
6,元/月,2018-06-05 23:28:38.468419,罗湖,20/22层,海鹰大厦  南北通透 可月付 房价透明 拎包即住 布心,https://sz.zu.anjuke.com/fangyuan/1162160189,1310,布心,5/7号线,https://pic1.ajkimg.com/display/hj/c7d2e22df5304b0c3bd8baf8648ea0a0/240x180m.jpg?t=1,朝东,海鹰大厦,17平米,https://shenzhen.anjuke.com/community/view/123908,合租,5b16ac26898e0a1465a2ecb5,3室1厅,东湖路3085号
7,元/月,2018-06-05 23:28:38.472963,南山,13/20层,众冠花园蛋壳公寓直租 双周保洁 环境优美 房价透明,https://sz.zu.anjuke.com/fangyuan/1163513220,1920,西丽,5/7号线,https://pic1.ajkimg.com/display/hj/c5c2cfef2b7108e7014bd7a565cf7fa1/240x180m.jpg?t=1,朝东,众冠花园,21平米,https://shenzhen.anjuke.com/community/view/95456,合租,5b16ac26898e0a1465a2ecb6,3室1厅,留仙大道1311号
8,元/月,2018-06-05 23:28:38.486461,福田,5/15层,中伟楼  直租立减2200  直租 押一付一 家具齐全,https://sz.zu.anjuke.com/fangyuan/1157126730,1750,上下沙,7/9号线,https://pic1.ajkimg.com/display/hj/bad3f09b7b23567d3e76d1807261eb81/240x180m.jpg?t=1,朝南,中伟楼,14平米,https://shenzhen.anjuke.com/community/view/844686,合租,5b16ac26898e0a1465a2ecb7,3室1厅,上沙新村三巷11号
9,元/月,2018-06-05 23:28:38.497676,龙岗,15/22层,住的舒心 家具家电全 紧邻地铁站 押一付一 龙岗中心城,https://sz.zu.anjuke.com/fangyuan/1160223125,1880,龙岗中心城,3号线,https://pic1.ajkimg.com/display/hj/dde098c2a876eb3769e95866c5680c72/240x180m.jpg?t=1,朝东,九州家园(二期),20平米,https://shenzhen.anjuke.com/community/view/843280,合租,5b16ac26898e0a1465a2ecb8,3室1厅,碧新路2195号
