,price_unit,create_datetime,district,room_height,title,url,price,subdistrict,metro_line,cover_url,room_fase_to,community,room_area,community_view_url,renting_type,_id,room_type,location
0,元/月,2018-06-05 23:31:29.496591,罗湖,10/22层,福德花园  南北通透 押一付一 房价透明 交通便利 怡景,https://sz.zu.anjuke.com/fangyuan/1162091382,1610,怡景,2/5/9号线,https://pic1.ajkimg.com/display/hj/d57ed29d8f3210338e6288e8543b50be/240x180m.jpg?t=1,朝东,福德花园,20平米,https://shenzhen.anjuke.com/community/view/96833,合租,5b16acd1898e0a1465a2fe43,3室1厅,深南东路1118号
1,元/月,2018-06-05 23:31:29.500978,罗湖,17/24层,联城美园  家电安全 紧邻地铁站 押一付一,https://sz.zu.anjuke.com/fangyuan/1162270525,1940,国贸,2/5/9号线,https://pic1.ajkimg.com/display/hj/f3187c69f3d7830130ddad73b05fc990/240x180m.jpg?t=1,朝东,联城美园,21平米,https://shenzhen.anjuke.com/community/view/843416,合租,5b16acd1898e0a1465a2fe44,3室1厅,新安路59号
2,元/月,2018-06-05 23:31:29.506068,罗湖,25/33层,荔枝公园对面 荔园酒店楼上 美荔园 130平大三房全齐出租,https://sz.zu.anjuke.com/fangyuan/1162772687,12000,蔡屋围,1/2/3/9号线,https://pic1.ajkimg.com/display/hj/425f0bb85ee9eeb00738efd052808f1b/240x180m.jpg?t=1,东北,美荔园,130平米,https://shenzhen.anjuke.com/community/view/96883,整租,5b16acd1898e0a1465a2fe45,3室2厅,红岭中路1018号
3,元/月,2018-06-05 23:31:29.512786,福田,15/20层,水榭花都 良心房东 家电安全 紧邻地铁站 押一付一,https://sz.zu.anjuke.com/fangyuan/1161722513,2130,香蜜湖,1/2/9号线,https://pic1.ajkimg.com/display/hj/cfd8e023cf2b074e946b1df26cf5865a/240x180m.jpg?t=1,朝南,水榭花都,25平米,https://shenzhen.anjuke.com/community/view/323573,整租,5b16acd1898e0a1465a2fe46,1室1厅,红荔西路8007号
4,元/月,2018-06-05 23:31:29.519487,南山,9/16层,松坪村梅苑 蛋壳公寓直租 押一付一  立减2200,https://sz.zu.anjuke.com/fangyuan/1160227881,2000,科技园,7号线,https://pic1.ajkimg.com/display/hj/045040cd7bafc7c9fa1ec1b5241cfe1d/240x180m.jpg?t=1,朝南,松坪村梅苑,19平米,https://shenzhen.anjuke.com/community/view/844051,合租,5b16acd1898e0a1465a2fe47,4室1厅,松坪山路14号
5,元/月,2018-06-05 23:31:29.527102,罗湖,19/26层,免费WiFi 紧邻地铁站 可月付 草埔,https://sz.zu.anjuke.com/fangyuan/1160536481,1700,草埔,3号线,https://pic1.ajkimg.com/display/hj/34a638b97545ebca0168edfb6920f45a/240x180m.jpg?t=1,朝东,花半里别馆(翠山花半里),13平米,https://shenzhen.anjuke.com/community/view/97279,合租,5b16acd1898e0a1465a2fe48,3室1厅,翠山路23号
6,元/月,2018-06-05 23:31:29.531591,龙华,17/24层,中海锦城蛋壳公寓直租 双周保洁 干净整洁 房价透明,https://sz.zu.anjuke.com/fangyuan/1161514655,1940,民治,4号线,https://pic1.ajkimg.com/display/hj/e209f46db9e9413702c075bd812c0e4b/240x180m.jpg?t=1,朝东,中海锦城,21平米,https://shenzhen.anjuke.com/community/view/781982,合租,5b16acd1898e0a1465a2fe49,3室1厅,腾龙路
7,元/月,2018-06-05 23:31:29.535869,南山,10/22层,众冠西郡园蛋壳公寓直租 家具齐全 值得信赖 房价透明,https://sz.zu.anjuke.com/fangyuan/1161445985,1740,西丽,5/7号线,https://pic1.ajkimg.com/display/hj/6208bed48c6c66e2881b68d90a7eb3cc/240x180m.jpg?t=1,朝东,众冠西郡园,18平米,https://shenzhen.anjuke.com/community/view/97877,合租,5b16acd1898e0a1465a2fe4a,3室1厅,西丽北路85号
8,元/月,2018-06-05 23:31:29.541553,福田,5/15层,中伟楼  直租立减2200  直租 押一付一 家具齐全,https://sz.zu.anjuke.com/fangyuan/1157126730,1750,上下沙,7/9号线,https://pic1.ajkimg.com/display/hj/bad3f09b7b23567d3e76d1807261eb81/240x180m.jpg?t=1,朝南,中伟楼,14平米,https://shenzhen.anjuke.com/community/view/844686,合租,5b16acd1898e0a1465a2fe4b,3室1厅,上沙新村三巷11号
9,元/月,2018-06-05 23:31:29.547623,罗湖,10/22层,怡泰大厦 高素质室友 全新装修 拎包入住 没有,https://sz.zu.anjuke.com/fangyuan/1161166964,1485,田贝,3号线,https://pic1.ajkimg.com/display/hj/0a1dd432b09d4f6e7ca65175d0b1677c/240x180m.jpg?t=1,朝东,怡泰大厦,19平米,https://shenzhen.anjuke.com/community/view/912260,合租,5b16acd1898e0a1465a2fe4c,3室1厅,文锦中路2092号
10,元/月,2018-06-05 23:31:29.554734,龙岗,19/21层,新亚洲广场蛋壳公寓直租 双周保洁 超大空间 押一付一,https://sz.zu.anjuke.com/fangyuan/1161354515,1260,横岗,3号线,https://pic1.ajkimg.com/display/hj/51660a83d66f26d1fbf251f31208f072/240x180m.jpg?t=1,朝东,新亚洲广场,16平米,https://shenzhen.anjuke.com/community/view/123962,合租,5b16acd1898e0a1465a2fe4d,3室1厅,龙岗大道
11,元/月,2018-06-05 23:31:29.559729,龙华,15/17层,幸福城蛋壳公寓直租 免费WiFi 值得信赖 月付无压力,https://sz.zu.anjuke.com/fangyuan/1163547674,1330,清湖,4号线,https://pic1.ajkimg.com/display/hj/6cbcbd229d14a757fe82e81d963eada8/240x180m.jpg?t=1,朝东,幸福城(二期),18平米,https://shenzhen.anjuke.com/community/view/844441,合租,5b16acd1898e0a1465a2fe4e,3室1厅,清泉路
