,price_unit,create_datetime,district,room_height,title,url,price,subdistrict,metro_line,cover_url,room_fase_to,community,room_area,community_view_url,renting_type,_id,room_type,location
0,元/月,2018-06-05 23:26:08.961589,南山,10/20层,齐云阁 公寓直租 押一付一  立减2200,https://sz.zu.anjuke.com/fangyuan/1157128951,2000,华侨城,1/2号线,https://pic1.ajkimg.com/display/hj/0e50f3b2723da7cf5fc332f7057571fb/240x180m.jpg?t=1,朝南,齐云阁,16平米,https://shenzhen.anjuke.com/community/view/843733,合租,5b16ab90898e0a1465a2dd0f,3室1厅,侨城西街
1,元/月,2018-06-05 23:26:08.972342,福田,9/21层,中旅国际公馆蛋壳公寓直租 免费WiFi 值得信赖 押一付一,https://sz.zu.anjuke.com/fangyuan/1161450615,1770,农科中心,2/7号线,https://pic1.ajkimg.com/display/hj/6726eb96ab4ddb71a2d20d1a8cf0ef81/240x180m.jpg?t=1,朝东,中旅国际公馆(二期),20平米,https://shenzhen.anjuke.com/community/view/97258,合租,5b16ab90898e0a1465a2dd10,3室1厅,农园路
2,元/月,2018-06-05 23:26:08.979135,龙岗,15/17层,恒通工业城 良心房东 家电安全 紧邻地铁站 押一付一,https://sz.zu.anjuke.com/fangyuan/1162139690,1440,李朗,5号线,https://pic1.ajkimg.com/display/hj/65aa3536d0430bc3d5ef1213d84e5f53/240x180m.jpg?t=1,朝东,恒通工业城,17平米,https://shenzhen.anjuke.com/community/view/926169,合租,5b16ab90898e0a1465a2dd11,3室1厅,吉华路280号
3,元/月,2018-06-05 23:26:08.984148,宝安,19/21层,桃源居4区  家具齐全 紧邻地铁站 押一付一 桃源居,https://sz.zu.anjuke.com/fangyuan/1159901957,1280,桃源居,Null,https://pic1.ajkimg.com/display/hj/96ddddead6f2faad0902ad12ee22df79/240x180m.jpg?t=1,朝东,桃源居4区,16平米,https://shenzhen.anjuke.com/community/view/871270,合租,5b16ab90898e0a1465a2dd12,3室1厅,前进二路
4,元/月,2018-06-05 23:26:08.990887,龙岗,19/21层,中城康桥花园二期蛋壳公寓直租  值得信赖 月付无压力,https://sz.zu.anjuke.com/fangyuan/1159197707,1210,丹竹头,3号线,https://pic1.ajkimg.com/display/hj/f8528432c1679b14b36ccc5a74e0eb7c/240x180m.jpg?t=1,朝东,中城康桥花园二期,17平米,https://shenzhen.anjuke.com/community/view/843322,合租,5b16ab90898e0a1465a2dd13,3室1厅,李朗大道
5,元/月,2018-06-05 23:26:08.998985,罗湖,9/21层,万事达名苑蛋壳公寓直租 智能门锁 通勤便利 性价比高,https://sz.zu.anjuke.com/fangyuan/1161440875,1640,田贝,3/5/7号线,https://pic1.ajkimg.com/display/hj/97302c0c2567c144e3cdfef08050ae35/240x180m.jpg?t=1,朝东,万事达名苑(三期),18平米,https://shenzhen.anjuke.com/community/view/844214,合租,5b16ab90898e0a1465a2dd14,3室1厅,太宁路
6,元/月,2018-06-05 23:26:09.006077,龙华,12/23层,星河传奇  非中介 押一付一 立减2300,https://sz.zu.anjuke.com/fangyuan/1155412584,1280,民治,4号线,https://pic1.ajkimg.com/display/hj/79373b62cddcff74ae6c57ecd1645003/240x180m.jpg?t=1,东南,星河传奇,15平米,https://shenzhen.anjuke.com/community/view/657216,合租,5b16ab91898e0a1465a2dd15,3室1厅,民塘路
7,元/月,2018-06-05 23:26:09.014030,龙华,9/19层,桂冠华庭 立减2300   蛋壳直租 押一付一双周保洁,https://sz.zu.anjuke.com/fangyuan/1159195860,1400,大浪,Null,https://pic1.ajkimg.com/display/hj/768ba3a155c7d20d344e036326eb6124/240x180m.jpg?t=1,朝南,桂冠华庭,15平米,https://shenzhen.anjuke.com/community/view/95281,合租,5b16ab91898e0a1465a2dd16,4室1厅,华旺路21号
8,元/月,2018-06-05 23:26:09.022290,龙岗,18/32层,近地.铁.高楼层.朝花园.首.次出.租.2房.,https://sz.zu.anjuke.com/fangyuan/1160472311,2800,平湖,Null,https://pic1.ajkimg.com/display/hj/73de2edf85ee7ad5756e7530afd026a7/240x180m.jpg?t=1,朝南,熙璟城,73平米,https://shenzhen.anjuke.com/community/view/606469,整租,5b16ab91898e0a1465a2dd17,2室2厅,富安大道
9,元/月,2018-06-05 23:26:09.031197,宝安,10/14层,地，铁，口。冠城世家出租三房两厅两卫，家私家电齐全，,https://sz.zu.anjuke.com/fangyuan/1161933513,6500,新安,5号线,https://pic1.ajkimg.com/display/hj/977116b514650270ea002de5fdb2bf06/240x180m.jpg?t=1,南北,冠城世家,110平米,https://shenzhen.anjuke.com/community/view/98257,整租,5b16ab91898e0a1465a2dd18,3室2厅,兴华二路73号
