,price_unit,create_datetime,district,room_height,title,url,price,subdistrict,metro_line,cover_url,room_fase_to,community,room_area,community_view_url,renting_type,_id,room_type,location
0,元/月,2018-06-05 23:32:09.071843,宝安,9/19层,蛋壳人已经交了一年网费 5min到地铁站 超大公寓合租包物业,https://sz.zu.anjuke.com/fangyuan/1162272509,1900,新安,5号线,https://pic1.ajkimg.com/display/hj/3277f2e7dc1e1f7206fe655f7d0bab23/240x180m.jpg?t=1,东南,裕宝大厦,20平米,https://shenzhen.anjuke.com/community/view/95168,合租,5b16acf9898e0a1465a3022b,3室1厅,新安二路41号
1,元/月,2018-06-05 23:32:09.081461,龙岗,22/32层,万科天誉南向家电全齐，大型花园社区，干净整洁拎包入住,https://sz.zu.anjuke.com/fangyuan/1163188006,5300,龙岗中心城,3号线,https://pic1.ajkimg.com/display/hj/9a29b0d9bb8bb68a8d9f9e34691a4ca9/240x180m.jpg?t=1,朝南,万科天誉一期,87平米,https://shenzhen.anjuke.com/community/view/479563,整租,5b16acf9898e0a1465a3022c,3室2厅,龙翔大道
2,元/月,2018-06-05 23:32:09.088383,福田,25/28层,毗邻园博园 精装安静舒适 家私家电齐全 拎.包入住 诚租,https://sz.zu.anjuke.com/fangyuan/1158775026,7500,竹子林,1/2/7号线,https://pic1.ajkimg.com/display/hj/fe9989f552d78463e2ba231cc241109e/240x180m.jpg?t=1,东南,金众香诗美林,79平米,https://shenzhen.anjuke.com/community/view/96149,整租,5b16acf9898e0a1465a3022d,2室2厅,竹子林四路8号
3,元/月,2018-06-05 23:32:09.097320,南山,11/12层,地铁口  2室2厅 看房方便 随时起租,https://sz.zu.anjuke.com/fangyuan/1163355079,6400,南山中心,1/11号线,https://pic1.ajkimg.com/display/hj/d735db1580f4a9aafefcd91c2da677f0/240x180m.jpg?t=1,东南,万象新园,62平米,https://shenzhen.anjuke.com/community/view/95400,整租,5b16acf9898e0a1465a3022e,2室2厅,南光路67号
4,元/月,2018-06-05 23:32:09.107081,南山,11/32层,京光海景花园 东南朝向 大3房 看房方便 可做宿舍,https://sz.zu.anjuke.com/fangyuan/1159786323,6000,南油,2号线,https://pic1.ajkimg.com/display/hj/52825be92f01ece9812a32c4d4f4434e/240x180m.jpg?t=1,南北,京光海景花园,100平米,https://shenzhen.anjuke.com/community/view/95432,整租,5b16acf9898e0a1465a3022f,3室2厅,兴南路48号
5,元/月,2018-06-05 23:32:09.117463,罗湖,6/18层,翠竹苑  家具齐全 紧邻地铁站 押一付一 田贝,https://sz.zu.anjuke.com/fangyuan/1159195374,1815,田贝,3/5/7号线,https://pic1.ajkimg.com/display/hj/012575142404208f137154a499f278da/240x180m.jpg?t=1,朝东,翠竹苑,19平米,https://shenzhen.anjuke.com/community/view/96886,合租,5b16acf9898e0a1465a30230,3室1厅,东门北路2057号
6,元/月,2018-06-05 23:32:09.127035,福田,10/15层,来和隔壁妹子唠唠嗑 蛋壳小区房主卧 近地铁公交站 公寓直租,https://sz.zu.anjuke.com/fangyuan/1162273427,1850,石厦,3/7号线,https://pic1.ajkimg.com/display/hj/5a46bfa47c4fb2d29bc7a89537e3d0b6/240x180m.jpg?t=1,朝东,益田名园,14平米,https://shenzhen.anjuke.com/community/view/96226,合租,5b16acf9898e0a1465a30231,3室1厅,福强路3008号
7,元/月,2018-06-05 23:32:09.136857,龙华,5/19层,近地铁主卧合租 水电均摊,https://sz.zu.anjuke.com/fangyuan/1160537435,2100,梅林关口,4号线,https://pic1.ajkimg.com/display/hj/94d5aeb314caad0b196ccc8e0c6da172/240x180m.jpg?t=1,朝南,龙光玖龙玺,16平米,https://shenzhen.anjuke.com/community/view/767076,合租,5b16acf9898e0a1465a30232,2室1厅,新区大道
8,元/月,2018-06-05 23:32:09.142932,南山,9/20层,荔苑小区 直租立减2200  精装修带家私 押一付一,https://sz.zu.anjuke.com/fangyuan/1158216989,2100,南山中心,1/11号线,https://pic1.ajkimg.com/display/hj/7fe662fc9e1789599eba6950f7698c15/240x180m.jpg?t=1,朝南,荔苑小区(南区),17平米,https://shenzhen.anjuke.com/community/view/843393,合租,5b16acf9898e0a1465a30233,3室1厅,学府路121号
9,元/月,2018-06-05 23:32:09.150535,南山,3/7层,物业直租 大学城地铁站，集悦城红花岭 精装公寓 拎包入住,https://sz.zu.anjuke.com/fangyuan/1159246723,2295,桃源村,5/7号线,https://pic1.ajkimg.com/display/hj/de2d422e5a7a7ab8b44039f331af911a/240x180m.jpg?t=1,东南,众冠红花岭工业南区,26平米,https://shenzhen.anjuke.com/community/view/1016327,整租,5b16acf9898e0a1465a30234,1室0厅,红花北路
10,元/月,2018-06-05 23:32:09.159066,南山,10/15层,博海名苑 返现1000 蛋壳公寓直租 押一付一 拎包入住,https://sz.zu.anjuke.com/fangyuan/1157880017,1800,科技园,2/11号线,https://pic1.ajkimg.com/display/hj/9bf53566c38fea8242593d79d6c17e09/240x180m.jpg?t=1,东南,博海名苑,14平米,https://shenzhen.anjuke.com/community/view/97596,整租,5b16acf9898e0a1465a30235,3室1厅,高新南环路8号
11,元/月,2018-06-05 23:32:09.164879,罗湖,11/18层,合正荣悦府蛋壳公寓直租，月付无压力，智能门锁，精装修，,https://sz.zu.anjuke.com/fangyuan/1162273934,1840,田贝,3/5号线,https://pic1.ajkimg.com/display/hj/6de01c03e4dfcc4362f6e361d601d9c1/240x180m.jpg?t=1,朝东,合正荣悦府,22平米,https://shenzhen.anjuke.com/community/view/515210,合租,5b16acf9898e0a1465a30236,3室1厅,文锦中路2014号
12,元/月,2018-06-05 23:32:09.170169,龙华,3/11层,安家优选 锦绣江南一期 3室1厅 113平,https://sz.zu.anjuke.com/fangyuan/1162663713,5500,民治,Null,https://pic1.ajkimg.com/display/hj/7364a82fb8e55a50d8c56850e6cbe8fe/240x180m.jpg?t=1,朝南,锦绣江南,113平米,https://shenzhen.anjuke.com/community/view/95199,整租,5b16acf9898e0a1465a30237,3室1厅,人民路
13,元/月,2018-06-05 23:32:11.068684,龙岗,15/17层,南和花园蛋壳公寓直租 双周保洁 随时看房 无中介,https://sz.zu.anjuke.com/fangyuan/1161356206,1000,丹竹头,3号线,https://pic1.ajkimg.com/display/hj/8e9a9fae4b8e5338d1081e9ba3325a62/240x180m.jpg?t=1,朝东,南和花园,18平米,https://shenzhen.anjuke.com/community/view/992602,合租,5b16acfb898e0a1465a30238,3室1厅,南和路31号
14,元/月,2018-06-05 23:32:11.073451,福田,16/25层,振业梅苑 小区房直租（新家具）让你更舒,https://sz.zu.anjuke.com/fangyuan/1161164730,2040,梅林,4/9号线,https://pic1.ajkimg.com/display/hj/4d6b0cb94fcab9db49a7c1bd9a27988b/240x180m.jpg?t=1,东南,振业梅苑,14平米,https://shenzhen.anjuke.com/community/view/96034,合租,5b16acfb898e0a1465a30239,3室1厅,中康路18号
