,price_unit,create_datetime,district,room_height,title,url,price,subdistrict,metro_line,cover_url,room_fase_to,community,room_area,community_view_url,renting_type,_id,room_type,location
0,元/月,2018-06-05 23:27:21.825296,深圳周边,21/23层,左庭右院蛋壳公寓直租 免费WiFi 干净整洁 无中介,https://sz.zu.anjuke.com/fangyuan/1161427757,1320,东莞,Null,https://pic1.ajkimg.com/display/hj/9e68a43a467cc1a64358ffa941af0cf6/240x180m.jpg?t=1,朝东,黄旗山1号,17平米,https://shenzhen.anjuke.com/community/view/901553,合租,5b16abd9898e0a1465a2e4df,3室1厅,石井支路
1,元/月,2018-06-05 23:27:21.830910,南山,15/17层,深蓝公寓蛋壳公寓直租 免费WiFi 超大空间 房价透明,https://sz.zu.anjuke.com/fangyuan/1161872262,1420,南油,2/11号线,https://pic1.ajkimg.com/display/hj/e54d32bac4ffaa19ab212fbe96bb14ea/240x180m.jpg?t=1,朝东,深蓝公寓,18平米,https://shenzhen.anjuke.com/community/view/95348,合租,5b16abd9898e0a1465a2e4e0,3室1厅,南商路91号
2,元/月,2018-06-05 23:27:21.837473,福田,11/32层,彩天名苑，大单房，新装修，看房方便,https://sz.zu.anjuke.com/fangyuan/1163304836,5000,岗厦,1/2/3/4号线,https://pic1.ajkimg.com/display/hj/66576d1fc54dc71b9923ee0fa00cb5ab/240x180m.jpg?t=1,朝西,彩天名苑,44平米,https://shenzhen.anjuke.com/community/view/95977,整租,5b16abd9898e0a1465a2e4e1,1室1厅,彩田路
3,元/月,2018-06-05 23:27:21.842075,南山,12/28层,免中介！家具齐全，豪华装修，年轻人的户型，上班便利,https://sz.zu.anjuke.com/fangyuan/1161170025,1503,前海,Null,https://pic1.ajkimg.com/display/hj/1b6fa6a4026a7fba36a39c46caa5704b/240x180m.jpg?t=1,朝东,泛海城市广场,16平米,https://shenzhen.anjuke.com/community/view/842582,合租,5b16abd9898e0a1465a2e4e2,3室1厅,前海路
4,元/月,2018-06-05 23:27:21.846564,宝安,9/21层,鸿荣源西城雅筑  家电安全 紧邻地铁站 押一付一,https://sz.zu.anjuke.com/fangyuan/1159895128,1710,宝安中心,1/5/11号线,https://pic1.ajkimg.com/display/hj/e2f9aaab5a58bef2f5a5b16bfeab08e5/240x180m.jpg?t=1,朝东,鸿荣源西城雅筑,20平米,https://shenzhen.anjuke.com/community/view/381160,合租,5b16abd9898e0a1465a2e4e3,3室1厅,玉律路
5,元/月,2018-06-05 23:27:21.853864,龙岗,7/19层,万科红  精装卧室 可月付 房源 双周保洁 布吉,https://sz.zu.anjuke.com/fangyuan/1162090029,1610,布吉,3/5号线,https://pic1.ajkimg.com/display/hj/d899116b46e20059e14dd3923e244ff3/240x180m.jpg?t=1,朝东,万科红(二期),18平米,https://shenzhen.anjuke.com/community/view/401414,合租,5b16abd9898e0a1465a2e4e4,3室1厅,锦龙路
6,元/月,2018-06-05 23:27:21.858297,龙岗,15/17层,龙泉别墅蛋壳公寓直租 双周保洁 超大空间 押一付一,https://sz.zu.anjuke.com/fangyuan/1161351543,1000,丹竹头,Null,https://pic1.ajkimg.com/display/hj/0ba1f6c66df16d8feeaabd1dbde8b1e6/240x180m.jpg?t=1,朝东,龙泉别墅,16平米,https://shenzhen.anjuke.com/community/view/122290,合租,5b16abd9898e0a1465a2e4e5,3室1厅,龙岗大道
7,元/月,2018-06-05 23:27:21.862988,龙华,6/18层,民乐花园 高素质室友 全新装修 拎包入住 没有,https://sz.zu.anjuke.com/fangyuan/1159896248,1570,梅林关口,4号线,https://pic1.ajkimg.com/display/hj/2a18bc2a90ba627e47bc1d0d1936e536/240x180m.jpg?t=1,朝东,民乐花园,18平米,https://shenzhen.anjuke.com/community/view/95001,合租,5b16abd9898e0a1465a2e4e6,3室1厅,梅坂大道
8,元/月,2018-06-05 23:27:21.868652,龙华,10/17层,春华大社区 刚出房源赠送大露台 家私齐全干净 高楼层南北,https://sz.zu.anjuke.com/fangyuan/1163300739,5500,梅林关口,5号线,https://pic1.ajkimg.com/display/hj/f5e9339994f13941ef5e67bda8b33b35/240x180m.jpg?t=1,南北,春华四季园,97平米,https://shenzhen.anjuke.com/community/view/95135,整租,5b16abd9898e0a1465a2e4e7,3室2厅,民康路
9,元/月,2018-06-05 23:27:21.877596,龙岗,11/23层,长龙新村蛋壳公寓直租  环境优美 房价透明,https://sz.zu.anjuke.com/fangyuan/1163519689,1590,布吉,3/5号线,https://pic1.ajkimg.com/display/hj/410c15199175250177cd508bda5c599b/240x180m.jpg?t=1,朝东,长龙新村,17平米,https://shenzhen.anjuke.com/community/view/296137,合租,5b16abd9898e0a1465a2e4e8,3室1厅,新龙路
10,元/月,2018-06-05 23:27:21.884028,龙华,20/33层,保利悦都花园 免费WiFi 紧邻地铁站 可月付 龙华中心区,https://sz.zu.anjuke.com/fangyuan/1162020100,1310,清湖,4号线,https://pic1.ajkimg.com/display/hj/2b545ae613dfb3828af4f3c760baef3b/240x180m.jpg?t=1,朝东,保利悦都,13平米,https://shenzhen.anjuke.com/community/view/788425,合租,5b16abd9898e0a1465a2e4e9,3室1厅,龙观东路
11,元/月,2018-06-05 23:27:21.889818,宝安,18/28层,35区商宅楼  直租立减2200  精装修带家私 押一付一,https://sz.zu.anjuke.com/fangyuan/1158537062,1500,新安,Null,https://pic1.ajkimg.com/display/hj/da0536232ea42889f7e9e9c37b5f9ad4/240x180m.jpg?t=1,朝南,35区商住楼,15平米,https://shenzhen.anjuke.com/community/view/122065,合租,5b16abd9898e0a1465a2e4ea,3室1厅,前进一路
12,元/月,2018-06-05 23:27:21.897191,南山,15/22层,裕馨楼蛋壳公寓直租 双周保洁 环境优美 性价比高,https://sz.zu.anjuke.com/fangyuan/1163512961,1840,西丽,7号线,https://pic1.ajkimg.com/display/hj/1f5f0c50138704fe999b3884eb4b27c7/240x180m.jpg?t=1,朝东,裕馨楼,20平米,https://shenzhen.anjuke.com/community/view/432275,合租,5b16abd9898e0a1465a2e4eb,3室1厅,茶光村107号
13,元/月,2018-06-05 23:27:21.903097,龙岗,7/19层,锦荟PARK  家电安全 拎包入住 横岗,https://sz.zu.anjuke.com/fangyuan/1160222507,1730,横岗,3号线,https://pic1.ajkimg.com/display/hj/bfac9c140c2c6279f3cbad0d863f4a2e/240x180m.jpg?t=1,朝东,锦荟PARK,19平米,https://shenzhen.anjuke.com/community/view/907378,合租,5b16abd9898e0a1465a2e4ec,3室1厅,龙岗大道
14,元/月,2018-06-05 23:27:21.912568,福田,17/19层,万科城蛋壳公寓直租 智能门锁 超大空间 押一付一,https://sz.zu.anjuke.com/fangyuan/1161342663,1320,景田,2/9号线,https://pic1.ajkimg.com/display/hj/d018c17fdff3fa3abb624c911d7bd2a9/240x180m.jpg?t=1,朝东,万科城市花园,17平米,https://shenzhen.anjuke.com/community/view/121823,合租,5b16abd9898e0a1465a2e4ed,3室1厅,香梅路2038号
15,元/月,2018-06-05 23:27:21.919067,南山,14/19层,南园枫叶国际广场  近地铁站 押一付一 房价透明 素质室友,https://sz.zu.anjuke.com/fangyuan/1161736967,2330,南油,Null,https://pic1.ajkimg.com/display/hj/388bcbcd6331c59dcb3abf67af601735/240x180m.jpg?t=1,朝北,南园枫叶国际广场,24平米,https://shenzhen.anjuke.com/community/view/543319,整租,5b16abd9898e0a1465a2e4ee,1室1厅,南山大道1088号
16,元/月,2018-06-05 23:27:21.924564,龙岗,15/17层,中海怡翠山庄蛋壳公寓直租  干净整洁 押一付一,https://sz.zu.anjuke.com/fangyuan/1161430634,1000,丹竹头,5号线,https://pic1.ajkimg.com/display/hj/92e29e1a272aaa0fac897aca7fd43427/240x180m.jpg?t=1,朝东,中海怡翠山庄,16平米,https://shenzhen.anjuke.com/community/view/97686,合租,5b16abd9898e0a1465a2e4ef,3室1厅,布龙路
17,元/月,2018-06-05 23:27:23.772449,福田,5/17层,裕林花园 室友无不良嗜好 免费WiFi 交通便利  梅林,https://sz.zu.anjuke.com/fangyuan/1161166655,1660,梅林,2/9号线,https://pic1.ajkimg.com/display/hj/4b4411ebeb2752d6a02498c2777558e0/240x180m.jpg?t=1,朝东,裕林花园,18平米,https://shenzhen.anjuke.com/community/view/174246,合租,5b16abdb898e0a1465a2e4f0,3室1厅,梅华路337号
18,元/月,2018-06-05 23:27:23.777463,罗湖,13/20层,翠竹苑蛋壳公寓直租  通勤便利 房价透明,https://sz.zu.anjuke.com/fangyuan/1162271873,1900,田贝,3/5/7号线,https://pic1.ajkimg.com/display/hj/a046b395ceec2361a046533e6097c9e3/240x180m.jpg?t=1,朝东,翠竹苑,22平米,https://shenzhen.anjuke.com/community/view/96886,合租,5b16abdb898e0a1465a2e4f1,3室1厅,东门北路2057号
19,元/月,2018-06-05 23:27:23.781786,福田,12/17层,东海花园二期！豪装大三房！家私家电齐全！拎包入住！尊享高身份,https://sz.zu.anjuke.com/fangyuan/1161822916,11000,农科中心,1/7/9/11号线,https://pic1.ajkimg.com/display/hj/622781b50afbb5a21d8365659b1137d5/240x180m.jpg?t=1,西南,东海花园(二期福禄居),130平米,https://shenzhen.anjuke.com/community/view/126700,整租,5b16abdb898e0a1465a2e4f2,3室2厅,香林路
20,元/月,2018-06-05 23:27:23.785976,宝安,10/22层,裕安居蛋壳公寓直租  超大空间 房价透明,https://sz.zu.anjuke.com/fangyuan/1161443502,1500,新安,5号线,https://pic1.ajkimg.com/display/hj/41c72143146fcedfd63daacac1700ad7/240x180m.jpg?t=1,朝东,裕安居,17平米,https://shenzhen.anjuke.com/community/view/545056,合租,5b16abdb898e0a1465a2e4f3,3室1厅,裕安二路125号
21,元/月,2018-06-05 23:27:23.790158,龙华,11/25层,无中介 民治豪装 押一付一 交通便利 双周保洁,https://sz.zu.anjuke.com/fangyuan/1161163197,1350,民治,4号线,https://pic1.ajkimg.com/display/hj/41a8fbf4ad52e29bdc7c771a156d4f30/240x180m.jpg?t=1,朝东,御龙华庭,16平米,https://shenzhen.anjuke.com/community/view/331652,合租,5b16abdb898e0a1465a2e4f4,3室1厅,简上路
22,元/月,2018-06-05 23:27:23.795170,龙华,4/8层,龙屋精装三房，拎包入住！要求住家客户，锦田小学上学方便,https://sz.zu.anjuke.com/fangyuan/1163133061,5900,民治,4号线,https://pic1.ajkimg.com/display/hj/5869104e1c945f4cc55ce7f43b7d1f9d/240x180m.jpg?t=1,朝南,龙屋小区,98平米,https://shenzhen.anjuke.com/community/view/172078,整租,5b16abdb898e0a1465a2e4f5,3室2厅,田贝路
